sentiment,review_body,product_category
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
1,Love  love these flannel sleep pants. i bought a pair 3 years ago and have been on the look out for the style again. these are truly the most comfortable pajama pants i have ever owned.,Sleep
1,"This pants are very comfortable  and add a little flare to my typical ""mom pajama"" look. i found them true to size; size small fit my 5'7  135lbs frame. comfortable to sleep and lounge in!",Sleep
1,I love these sleep pants they are the perfect length. i'  am 5'10 and slim these fit great  its so hard to find pants that fit tall slender women.,Sleep
1,I bought this 'nightgown' to wear as a winter maternity dress. it really fit the bill!! the knit fabric stretched nicely as i grew but was still flattering before i got larger as well. there is no way i would actually sleep in this dress. it would be way too hot! it is cute with calf length boots and i look forward to rocking it without the belly next winter. i would normally wear a petite length and bought the medium and though it was longer  the length was not awkward and kept it from being to,Sleep
1,I absolutely love these sleep pants. they are very comfortable and the cute tea cups print makes them fun. i have washed them and put them in the dryer and they didn't fade or shrink. grab a pair while you still can you won't regret it.,Sleep
1,This pullover is great for lounging! so warm and cozy!,Sleep
1,Was looking for a layering tunic and this does the job. it's very long and i'm 5'11 and this covers to my mid thigh. the arms are very tight but stretched after a while and the material is thin. i like the button details and the olive color are a nice break from black and white. white might be see-through.,Sleep
1,This top is stunning. the colors are vivid and it is extremely cozy and soft. however it seems delicate and would need to only be worn once in a while. it is not an everyday top. the material has a cotton candy like appearance. it really is unique and one of a kind.,Sleep
1,I love this shirt! it is so soft and a bit see through  so recommend wearing a camisole underneath. perfect with jeans! the fit is slightly boxy  but works well.,Sleep
-1,Fits and lots nothing like picture. very wide like a tent dress!,Sweaters
-1,It is a beautiful sweater  but it is cropped and boxy.,Sweaters
-1,Although this has a nice design and i wanted to love it  it already looked ruined in the store with pulls all over each one i found. the fit is nice but i wouldn't buy it due to the material being too delicate.,Sweaters
-1,"I am 5'4"" 120lbs  got xs. it was huge on me. had to return it. very trendy  great quality  unfortunate design. not worth the money.",Sweaters
-1,The color and quality of this sweater are fantastic. the reason i only gave it two stars is that the height of the neck didn't seem right to me. it looked awkward and too high to be left standing upright  but when folded over i wished it were higher so it formed more of a turtleneck/cowl. i will be returning the sweater because of that.,Sweaters
-1,Remember those cable-knot cotton sweaters that were popular in the eighties?! that's exactly what this sweater is. everywhere your body bends like elbows is emphasized by the fact that cotton does not bounce back like other finer fabrics like wool and cashmere. i'll pass on this!,Sweaters
-1,"I'm assuming the model showing the sweater is at least 5'9""  it is slightly cropped on her   but it certainly doesn't look super cropped. i'm 5'4"" and its super cropped on me. even with high waist jeans.  also  it is incredibly itchy. i even tried it with a cami under but the itchy wool came right through the cami.  too bad  its a cute design  just needs some tweaking.",Sweaters
-1,I usually love a cowl neck sweater but not this one. you can't wear it off the shoulders and it's weirdly sheer too. the only pro is that it doesn't include wool or fur.,Sweaters
-1,I was so excited to buy this coat  since i missed out on buying the last one. i snagged it quickly before heading out on a trip because this is the perfect plane jacket (i've borrowed my friends). i immediately noticed that the fabric was lighter and softer than the original  and after a few days noticed a lot of pilling on the coat  and a snag on the seam of the shoulder where the arm connects to the body. it's disappointing considering the price you pay. i would return if it still had tags on.,Sweaters
0,While i love the design  this sweater even in the small is too over-sized for me and was unflattering. it was returned.,Sweaters
0,"This beauty caught my eye online and i was excited to see it in store. the coloring is lovely  but it was too short for me (5'7"") and just meh...and it was only on for a second before it started itching. sadly  too  the sleeves were all stretched out from the way my local store merchandised it  which looks cute on the hanger but kind of ruins the clothes (i wish they'd stop doing this). if it works for you  great because it's a decent price for a timeless sweater with an interesting color patter",Sweaters
0,It breaks my heart to say this but i had to return for shape issues. i am not a fan of dolman sleeves (they make me look big and bulky) and i wished i would have known that prior to purchasing. it is unfortunate because it is a really beautiful knit and quality. i could see this working better on someone tall and thin.,Sweaters
0,This top does sit weird  feels like a circus outfit... but at the same time its unique in its own way. i ordered a large and it was true to size in shoulders and chest area but larger and wider waist down  probably because of the way this top is styled. i'm 6ft tall 160 lbs i have curvy body and small chest 34a and i felt that top was a little too cropped for my long torso but i kind of liked it anyway. material is nice and soft for both grey wool and white cotton.,Sweaters
0,I was disappointed in this vest  it was stiff and scratchy and seems too big  doesn't drape well fromm the armpit and bust line area. not very figure flattering  looks like i put a blue shopping bag on and belted it to try to add flair!,Sweaters
0,"I read all reviews and i decided to try as the price was great. first of all i am 5'6"" 145 lbs  athletic build (not skinny but have muscles). the sweater fits great  just like glove  it does not make me look fat. the quality is great sweater is warm  cozy and well-made. i am not sure about color as it's brighter as it shown. it is not quite coral  it's a little bit darker which will make it difficult to match it with. the sleeves run small so if you are taller then me just keep it in mind. th sw",Sweaters
0,This jacket runs very large. i usually wear an xl but probably could fit into a medium. i have long arms  and the sleeves were way past my hands. i love the jacket  but it's just too sloppy.,Sweaters
0,The sweater is cute  but scratchy.,Sweaters
0,"I like the colors  material and style of this sweater but not a fan of the sizing.  the xs/s was far too short for me and the m/l was great in length but had a tremendous amount of extra volume.  i am 5'/6"" size 8.",Sweaters
1,I love the overall look and comfort of this piece. my only negative is that since it is not lined  the folds in the material on the inside are somewhat noticeable  especially in the shoulder areas. i guess since it is a light color it is more obvious to me  but it is not something that would make me return it. it is comfortable and looks great on.,Sweaters
1,This is a gorgeous jacket! love the softness and the style is unique and fresh. the color is going to keep me cheered through the winter. this will look great with a scarf and leggings.,Sweaters
1,"The blue is a beautiful color  rather unique and it is really soft being cashmere. although  for the price i do feel it should of been a bit more ""special"". i also feel it's loose lower half feels a bit maternity. all that being said i do like the overall sweater and am keeping it as the color and feel win.",Sweaters
1,This sweater is so comfy and classic - it balances a quirky hand-knit look with a beautiful color and practical fit. it is a bit cropped and boxy as part of the style  and as others mentioned  there are gaps in the knit that make it see-through. in my opinion this makes it perfect for layering! i like having a longer camisole showing underneath  or wearing it over a little dress. it's warm but still thin enough to fit under a jacket or coat.,Sweaters
1,"This sweater is very comfortable and soft. unlike other reviewer  i did not find the lace to be itchy. i'm 5'4""  usually size 6; decided to order medium to give it a nice and relaxing feel. this way i find it to be not too short nor fitted. it's easy and relaxing but the lace makes it a little more dressy. not sure how it's going to handle the wash.",Sweaters
1,I wear this vest two ways - over a long sleeve shirt when it's warmer and layered over a shirt and cardigan when it's cooler. it's the perfect amount of warmth when i'm running errands and don't want to wear a heavy coat. love it and plan to wear it a lot!,Sweaters
1,This is a beautiful warm cardigan! just from the picture thought it was going to be longer. bought to wear with leggings but can't. i will wear it with jeans skirts and dresses. i am 5 feet 7.,Sweaters
1,This poncho is very pretty and unique.it does run very over-sized  however that's how it is styled to be. the embroidery is very nice  it does sit back on the should a little further than pictured. the open weave is a little looser than the picture seems and you will need to wear something under it (cami; tank; body shaper). probably will pick or snag pretty easily also. the longer hem in the back is cute  but if you are on the shorter side you may not like where it hits. it will look best with,Sweaters
1,Love love love this sweater! lots of compliments as well :)),Sweaters
-1,I so wanted to love this suit. it was gorgeous - the color  the quality  the style  but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work  but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun  but i didn't feel like i could even walk safely  and i am not well-endowed. very bummed but it's going back.,Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,This suit was high quality  and a cute design. however  it is clearly made for a lean body type.,Swim
-1,The suit is lovely  but it is very long in the torso and gaps at the leg. i was told that it runs small and to size up to a 10. i did  but i do not think the smaller one would have done better. the bust is fake and it turns out when untied. worst of all it emphasizes the tummy. all in all not a good look for me. i am not heavy but i do need tummy support. normally i wear an 8 and in garnet hill a 6. sorry but it went back. i really wanted to like it.,Swim
-1,I bought this suit based on the great reviews. i was so bummed when i tried it on. the top fit so well but the bottom kept bunching up. my torso is on the longer side so maybe that's why the bottoms keep coming up. every time i pulled the shorts down  the top would come down too  and vice versa. i am 5'5 and 120lbs and bought a 2 which is my normal size. i did like that the top had a bit of padding but that's the extent of what i liked about it. i will be returning it.,Swim
-1,I wore this suit for the first time yesterday and the black inner lining is leaking and causing stains on the white sections. seriously bummed as this is a super lovely suit.,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
-1,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Swim
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
0,Material is gorgeous and soft but the fit is another story. i am a size 12/14 but very small busted. this suit is definitely meant for someone with a larger chest. the padding was so overwhelming. i also have a long torso so it just didn't really line up were the peplum should be. too bad. it's very pretty. but looked horrible.,Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v-neck of this suit. i read the reviews and noted it was not recommended for girls with larger size breast. as i'm basically an a cup  i figured i would be fine. the top portion basically has no coverage or hold. even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit. needless to say my fiancã© was not a fan of the suit either. even,Swim
0,"I so wanted to love this suit! it is so unique and cute  however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also  for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",Swim
0,I am a true to size 4 and when this bathing suit arrived it looks like it's a kids 4. i will exchange for an 8 and hope for the best. the quality looks great and the styling is beautiful but i could barely get into the suit.,Swim
0,I love the way that this suit looked  however i found that it was lacking in support. i was disappointed to discover upon trying it on  that it just does not cover my butt. it fit elsewhere just fine  but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.,Swim
0,I love the design of this and the pattern! it's comfy but a bit too much side boob for actually swimming. i like a bit more coverage  the front has great coverage but on the side... whoa!!!,Swim
1,"Love the mara hoffman basketweave bikini bottoms in fractals red. i went to her website for the size chart and got these in a size 'm'. very good fit  just a bit cheekier than her classic cut bikini bottoms. i got them with the matching basketweave bikini top.  .  i'm 5'2""  currently 33-25-37 to 38 depending on where i measure. upper hipbones are 34""; fuller thighs and bottom  so i never know what to order. i think a size 's' would be too skimpy so i hope these hold up well in the waves.   .  co",Swim
1,"Great fun pattern. sexy styling. the other reviewers commented on how the trim is white and the body is ivory- i actually liked that. i am 5'4"" and 120 lbs. i usually wear a 4 and ordered a medium in this suit. bottom was super small and is sold out in large so i had to return it",Swim
1,I am 5'5  150lb  generally size medium shirt  size 6 or 8 pants and bought a size 8. i have had two c-sections so my stomach has some problem areas  which can be easily highlighted in a swimsuit- not this one! i felt good  it hid my problem spots  showed off curves and stays in place! i can't speak to the durability of it yet  however  it makes me feel great  and that is tough when i am in a bathing suit. that in itself makes it worth the price! try it!,Swim
1,This is a darling dress at this price point. i tried some of the more expensive options in the off-the-shoulder dresses this season and this one is as flattering and as well constructed as the others. the fabric is light but it is not sheer. it is smooth with a bit of a sheen. it is airy but not drapey like a rayon would be. i would describe it as a lawn. upon arrival the packaging indicated that it is considered a 'cover-up'. the site did not describe it that way but it may explain the comparat,Swim
1,Just received this dress today. i bought it for a vacation we are taking to mexico. i wanted a nice coverup.  this is beautiful. fits nicely without looking like a tent.  i would highly recommend.   this is one size fits all.,Swim
1,This is a wonderful one-piece swim suit! it's very flattering on  and the colors and design are just lovely. i also love the suit's vintage feel and that it's sexy without being overly revealing. i seldom pay full price for clothing  but this item is definitely worth every penny!!! i bought a size medium and it fit perfectly.,Swim
1,"This is the first one piece swimsuit i've owned since i was a toddler. i'm 5'3"" and 120 lbs 34b bust with short torso and athletic built legs...so i wasn't sure how this would fit. was i ever surprised!! i bought the size small in the mint chevron pattern. the material is substantial but not overly thick. it is double layered and the cups are padded for extra coverage. it was a little tight to pull on but after having it on it conformed to my curves like it was cut to fit them. the top offers an",Swim
1,Runs small in the chest  so don't order if you are large chested! over all  very cute.,Swim
1,Fits true to size with good coverage. stayed put when i was in the pool.,Swim
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
1,"This is just as it looks. a minimalist  elegant  dark navy skirt that provides a classic feminine shape and looks like it could last for years. it is straight  so you might want to consider sizing up unless you're quite slender. i'm 5'10"" and 160 and am sending back a m for a l. excited to get my new skirt and to wear it.",Trend
1,I love this sweatshirt! i truly did not pay much attention to it on line but while in my local store one was returned and it caught my eye immediately as the flowers are embroidered in a nice substantial rope type yarn to give it a more demential effect. the torn holes here and there give the appearance of being the most loved garment in your closet...and it has become mine along with the jacket with the same embroidery...funny how 2 pieces i did not give a second thought about have become my li,Trend
1,This dress is beautiful and unusual. i think the colors shown in the picture are a little brighter than the dress i bought...the turquoise and gold seem slightly more muted in person  which isn't necessarily a bad thing. there are sequins along the shoulders of the dress that you also can't see in the picture  but they aren't gaudy or too stevie nicks-bohemian. i didn't find the bodice of the size m too tight as another reviewer noted...it's' my normal size  and though i'm a little chesty (32-34,Trend
1,This dress was returned to my store and i was immediately drawn to it. i love absolutely anything with a full shape  and this dress has it! its cut like a circle...so ladies this dress has a lot of fabric. i'm 5'8 and wouldn't be able to wear it as a dress  but it made for an adorable tunic with leggings. the arms are a tad more fitted (though i have larger arms) which helped make the dress feel super cool and feminine. if you love a cool quirky piece  this one is a winner!,Trend
1,This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,Trend
1,This sweater tee is made from a fine but substantial knit which hangs beautifully and flows over imperfections in your figure. the cut is very 1950's through the sleeves and neckline. it's a little cropped and boxy  just so that it hides your belly and accentuates your hips. it looks phenomenal with a crinolined a-line skirt.,Trend
1,"Love this dress! paid full price and completely worth it. fit tts for me- i'm 5'8"" 135 lbs.  with a slim upper body so i had no issues with the neck being tight. definitely would be braless or need a strapless bra. gorgeous material  light and breezy dress. best retailer purchase in a long time!",Trend
1,"It is seldom that i write a review about a tee  but after receiving the jessa tee in the mail today  i just felt compelled to do so! the deal is  this tee is pricey for sure  but in my opinion  it is worth it! as another reviewer said  the cotton fabric is hefty; in fact  it could also be called a ""lightweight sweater."" everything about this tee is perfect and classic: the elbow sleeves  the nice neckline  and the semi-boxy  semi-cropped fit. it will go with everything from jeans  to nice slacks",Trend
1,I love the style and look oft this blouse but the fit is a bit off for me. i'm usually either a l or xl. i don't think it came in an xl so i decided to give the l a shot. i would say it runs roomy except through the arms. i found the arms to run strangely tight...and it's not an area i usually have a problem with. the body skimmed nicely over my trouble spots (middle). i found the neckline very flattering and it laid nicely over by dd bust. the v is deep but you don't feel overexposed.     the b,Trend
